aggregation,source,source_role,generation_seed,baseline,api_group,category,n_total,n_known,n_true,n_false,n_unknown,failure_rate_known,failure_rate_total_lower_bound
seed_baseline,campaign_combined,campaign_combined,3407,B2,__ALL__,shape_or_dtype_error,120,65,0,65,55,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,3407,B2,__ALL__,index_or_bounds_error,120,65,0,65,55,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,3407,B2,__ALL__,undefined_name_error,120,65,0,65,55,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,3407,B2,__ALL__,argument_signature_error,120,65,0,65,55,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,3407,B2,__ALL__,dependency_import_error,120,65,0,65,55,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,3407,B2,__ALL__,setup_or_environment_error,120,65,0,65,55,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,3407,B2,__ALL__,resource_exhaustion,120,65,0,65,55,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,3407,B2,__ALL__,runtime_error_other,120,65,0,65,55,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,3407,B2,__ALL__,assertion_failure,120,65,1,64,55,0.015384615384615385,0.008333333333333333
seed_baseline,campaign_combined,campaign_combined,3407,B2,__ALL__,timeout,120,120,0,120,0,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,3407,B2,__ALL__,missing_oracle,120,65,3,62,55,0.046153846153846156,0.025
seed_baseline,campaign_combined,campaign_combined,3407,B2,__ALL__,oracle_not_executed,120,65,52,13,55,0.8,0.43333333333333335
seed_baseline,campaign_combined,campaign_combined,3407,B2,__ALL__,fake_assertion,120,65,2,63,55,0.03076923076923077,0.016666666666666666
seed_baseline,campaign_combined,campaign_combined,3407,B2,__ALL__,broad_exception_swallowing,120,65,0,65,55,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,3407,B2,__ALL__,target_not_executed,120,65,55,10,55,0.8461538461538461,0.4583333333333333
seed_baseline,campaign_combined,campaign_combined,3407,B2,__ALL__,truncated_generation,120,120,110,10,0,0.9166666666666666,0.9166666666666666
seed_baseline,campaign_combined,campaign_combined,3407,B2,__ALL__,nondeterministic_failure,120,0,0,0,120,,0.0
seed_baseline,campaign_combined,campaign_combined,3407,B3,__ALL__,syntax_error,120,120,118,2,0,0.9833333333333333,0.9833333333333333
seed_baseline,campaign_combined,campaign_combined,3407,B3,__ALL__,wrong_or_missing_target_api,120,2,0,2,118,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,3407,B3,__ALL__,missing_import,120,2,0,2,118,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,3407,B3,__ALL__,shape_or_dtype_error,120,2,0,2,118,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,3407,B3,__ALL__,index_or_bounds_error,120,2,0,2,118,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,3407,B3,__ALL__,undefined_name_error,120,2,1,1,118,0.5,0.008333333333333333
seed_baseline,campaign_combined,campaign_combined,3407,B3,__ALL__,argument_signature_error,120,2,0,2,118,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,3407,B3,__ALL__,dependency_import_error,120,2,0,2,118,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,3407,B3,__ALL__,setup_or_environment_error,120,2,0,2,118,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,3407,B3,__ALL__,resource_exhaustion,120,2,0,2,118,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,3407,B3,__ALL__,runtime_error_other,120,2,0,2,118,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,3407,B3,__ALL__,assertion_failure,120,2,0,2,118,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,3407,B3,__ALL__,timeout,120,120,0,120,0,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,3407,B3,__ALL__,missing_oracle,120,2,2,0,118,1.0,0.016666666666666666
seed_baseline,campaign_combined,campaign_combined,3407,B3,__ALL__,oracle_not_executed,120,2,0,2,118,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,3407,B3,__ALL__,fake_assertion,120,2,0,2,118,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,3407,B3,__ALL__,broad_exception_swallowing,120,2,0,2,118,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,3407,B3,__ALL__,target_not_executed,120,2,1,1,118,0.5,0.008333333333333333
seed_baseline,campaign_combined,campaign_combined,3407,B3,__ALL__,truncated_generation,120,120,120,0,0,1.0,1.0
seed_baseline,campaign_combined,campaign_combined,3407,B3,__ALL__,nondeterministic_failure,120,0,0,0,120,,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B0,__ALL__,syntax_error,120,120,0,120,0,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B0,__ALL__,wrong_or_missing_target_api,120,120,0,120,0,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B0,__ALL__,missing_import,120,120,0,120,0,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B0,__ALL__,shape_or_dtype_error,120,120,0,120,0,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B0,__ALL__,index_or_bounds_error,120,120,0,120,0,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B0,__ALL__,undefined_name_error,120,120,0,120,0,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B0,__ALL__,argument_signature_error,120,120,0,120,0,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B0,__ALL__,dependency_import_error,120,120,0,120,0,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B0,__ALL__,setup_or_environment_error,120,120,0,120,0,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B0,__ALL__,resource_exhaustion,120,120,0,120,0,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B0,__ALL__,runtime_error_other,120,120,0,120,0,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B0,__ALL__,assertion_failure,120,120,0,120,0,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B0,__ALL__,timeout,120,120,0,120,0,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B0,__ALL__,missing_oracle,120,120,120,0,0,1.0,1.0
seed_baseline,campaign_combined,campaign_combined,7711,B0,__ALL__,oracle_not_executed,120,120,0,120,0,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B0,__ALL__,fake_assertion,120,120,0,120,0,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B0,__ALL__,broad_exception_swallowing,120,120,0,120,0,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B0,__ALL__,target_not_executed,120,120,0,120,0,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B0,__ALL__,truncated_generation,120,120,0,120,0,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B0,__ALL__,nondeterministic_failure,120,0,0,0,120,,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B1,__ALL__,syntax_error,120,120,0,120,0,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B1,__ALL__,wrong_or_missing_target_api,120,120,6,114,0,0.05,0.05
seed_baseline,campaign_combined,campaign_combined,7711,B1,__ALL__,missing_import,120,120,0,120,0,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B1,__ALL__,shape_or_dtype_error,120,120,2,118,0,0.016666666666666666,0.016666666666666666
seed_baseline,campaign_combined,campaign_combined,7711,B1,__ALL__,index_or_bounds_error,120,120,0,120,0,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B1,__ALL__,undefined_name_error,120,120,0,120,0,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B1,__ALL__,argument_signature_error,120,120,3,117,0,0.025,0.025
seed_baseline,campaign_combined,campaign_combined,7711,B1,__ALL__,dependency_import_error,120,120,0,120,0,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B1,__ALL__,setup_or_environment_error,120,120,0,120,0,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B1,__ALL__,resource_exhaustion,120,120,0,120,0,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B1,__ALL__,runtime_error_other,120,120,4,116,0,0.03333333333333333,0.03333333333333333
seed_baseline,campaign_combined,campaign_combined,7711,B1,__ALL__,assertion_failure,120,120,0,120,0,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B1,__ALL__,timeout,120,120,0,120,0,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B1,__ALL__,missing_oracle,120,120,116,4,0,0.9666666666666667,0.9666666666666667
seed_baseline,campaign_combined,campaign_combined,7711,B1,__ALL__,oracle_not_executed,120,120,0,120,0,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B1,__ALL__,fake_assertion,120,120,0,120,0,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B1,__ALL__,broad_exception_swallowing,120,120,2,118,0,0.016666666666666666,0.016666666666666666
seed_baseline,campaign_combined,campaign_combined,7711,B1,__ALL__,target_not_executed,120,120,0,120,0,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B1,__ALL__,truncated_generation,120,120,0,120,0,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B1,__ALL__,nondeterministic_failure,120,0,0,0,120,,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B2,__ALL__,syntax_error,120,120,45,75,0,0.375,0.375
seed_baseline,campaign_combined,campaign_combined,7711,B2,__ALL__,wrong_or_missing_target_api,120,75,1,74,45,0.013333333333333334,0.008333333333333333
seed_baseline,campaign_combined,campaign_combined,7711,B2,__ALL__,missing_import,120,75,0,75,45,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B2,__ALL__,shape_or_dtype_error,120,75,0,75,45,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B2,__ALL__,index_or_bounds_error,120,75,0,75,45,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B2,__ALL__,undefined_name_error,120,75,1,74,45,0.013333333333333334,0.008333333333333333
seed_baseline,campaign_combined,campaign_combined,7711,B2,__ALL__,argument_signature_error,120,75,0,75,45,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B2,__ALL__,dependency_import_error,120,75,0,75,45,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B2,__ALL__,setup_or_environment_error,120,75,0,75,45,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B2,__ALL__,resource_exhaustion,120,75,0,75,45,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B2,__ALL__,runtime_error_other,120,75,2,73,45,0.02666666666666667,0.016666666666666666
seed_baseline,campaign_combined,campaign_combined,7711,B2,__ALL__,assertion_failure,120,75,2,73,45,0.02666666666666667,0.016666666666666666
seed_baseline,campaign_combined,campaign_combined,7711,B2,__ALL__,timeout,120,120,0,120,0,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B2,__ALL__,missing_oracle,120,75,3,72,45,0.04,0.025
seed_baseline,campaign_combined,campaign_combined,7711,B2,__ALL__,oracle_not_executed,120,75,61,14,45,0.8133333333333334,0.5083333333333333
seed_baseline,campaign_combined,campaign_combined,7711,B2,__ALL__,fake_assertion,120,75,2,73,45,0.02666666666666667,0.016666666666666666
seed_baseline,campaign_combined,campaign_combined,7711,B2,__ALL__,broad_exception_swallowing,120,75,1,74,45,0.013333333333333334,0.008333333333333333
seed_baseline,campaign_combined,campaign_combined,7711,B2,__ALL__,target_not_executed,120,75,63,12,45,0.84,0.525
seed_baseline,campaign_combined,campaign_combined,7711,B2,__ALL__,truncated_generation,120,120,109,11,0,0.9083333333333333,0.9083333333333333
seed_baseline,campaign_combined,campaign_combined,7711,B2,__ALL__,nondeterministic_failure,120,0,0,0,120,,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B3,__ALL__,syntax_error,120,120,117,3,0,0.975,0.975
seed_baseline,campaign_combined,campaign_combined,7711,B3,__ALL__,wrong_or_missing_target_api,120,3,0,3,117,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B3,__ALL__,missing_import,120,3,0,3,117,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B3,__ALL__,shape_or_dtype_error,120,3,0,3,117,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B3,__ALL__,index_or_bounds_error,120,3,0,3,117,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B3,__ALL__,undefined_name_error,120,3,0,3,117,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B3,__ALL__,argument_signature_error,120,3,0,3,117,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B3,__ALL__,dependency_import_error,120,3,0,3,117,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B3,__ALL__,setup_or_environment_error,120,3,0,3,117,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B3,__ALL__,resource_exhaustion,120,3,0,3,117,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B3,__ALL__,runtime_error_other,120,3,0,3,117,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B3,__ALL__,assertion_failure,120,3,0,3,117,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B3,__ALL__,timeout,120,120,0,120,0,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B3,__ALL__,missing_oracle,120,3,3,0,117,1.0,0.025
seed_baseline,campaign_combined,campaign_combined,7711,B3,__ALL__,oracle_not_executed,120,3,0,3,117,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B3,__ALL__,fake_assertion,120,3,0,3,117,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B3,__ALL__,broad_exception_swallowing,120,3,0,3,117,0.0,0.0
seed_baseline,campaign_combined,campaign_combined,7711,B3,__ALL__,target_not_executed,120,3,2,1,117,0.6666666666666666,0.016666666666666666
seed_baseline,campaign_combined,campaign_combined,7711,B3,__ALL__,truncated_generation,120,120,120,0,0,1.0,1.0
seed_baseline,campaign_combined,campaign_combined,7711,B3,__ALL__,nondeterministic_failure,120,0,0,0,120,,0.0
seed_baseline_group,campaign_combined,campaign_combined,3407,B0,autograd_transform_compile_and_export,syntax_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,campaign_combined,campaign_combined,3407,B0,autograd_transform_compile_and_export,wrong_or_missing_target_api,12,12,0,12,0,0.0,0.0
seed_baseline_group,campaign_combined,campaign_combined,3407,B0,autograd_transform_compile_and_export,missing_import,12,12,0,12,0,0.0,0.0
seed_baseline_group,campaign_combined,campaign_combined,3407,B0,autograd_transform_compile_and_export,shape_or_dtype_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,campaign_combined,campaign_combined,3407,B0,autograd_transform_compile_and_export,index_or_bounds_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,campaign_combined,campaign_combined,3407,B0,autograd_transform_compile_and_export,undefined_name_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,campaign_combined,campaign_combined,3407,B0,autograd_transform_compile_and_export,argument_signature_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,campaign_combined,campaign_combined,3407,B0,autograd_transform_compile_and_export,dependency_import_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,campaign_combined,campaign_combined,3407,B0,autograd_transform_compile_and_export,setup_or_environment_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,campaign_combined,campaign_combined,3407,B0,autograd_transform_compile_and_export,resource_exhaustion,12,12,0,12,0,0.0,0.0
seed_baseline_group,campaign_combined,campaign_combined,3407,B0,autograd_transform_compile_and_export,runtime_error_other,12,12,0,12,0,0.0,0.0
seed_baseline_group,campaign_combined,campaign_combined,3407,B0,autograd_transform_compile_and_export,assertion_failure,12,12,0,12,0,0.0,0.0
seed_baseline_group,campaign_combined,campaign_combined,3407,B0,autograd_transform_compile_and_export,timeout,12,12,0,12,0,0.0,0.0
seed_baseline_group,campaign_combined,campaign_combined,3407,B0,autograd_transform_compile_and_export,missing_oracle,12,12,12,0,0,1.0,1.0
seed_baseline_group,campaign_combined,campaign_combined,3407,B0,autograd_transform_compile_and_export,oracle_not_executed,12,12,0,12,0,0.0,0.0
seed_baseline_group,campaign_combined,campaign_combined,3407,B0,autograd_transform_compile_and_export,fake_assertion,12,12,0,12,0,0.0,0.0
seed_baseline_group,campaign_combined,campaign_combined,3407,B0,autograd_transform_compile_and_export,broad_exception_swallowing,12,12,0,12,0,0.0,0.0
seed_baseline_group,campaign_combined,campaign_combined,3407,B0,autograd_transform_compile_and_export,target_not_executed,12,12,0,12,0,0.0,0.0
seed_baseline_group,campaign_combined,campaign_combined,3407,B0,autograd_transform_compile_and_export,truncated_generation,12,12,0,12,0,0.0,0.0
seed_baseline_group,campaign_combined,campaign_combined,3407,B0,autograd_transform_compile_and_export,nondeterministic_failure,12,0,0,0,12,,0.0
seed_baseline_group,campaign_combined,campaign_combined,3407,B0,convolution_and_pooling,syntax_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,campaign_combined,campaign_combined,3407,B0,convolution_and_pooling,wrong_or_missing_target_api,12,12,0,12,0,0.0,0.0
seed_baseline_group,campaign_combined,campaign_combined,3407,B0,convolution_and_pooling,missing_import,12,12,0,12,0,0.0,0.0
seed_baseline_group,campaign_combined,campaign_combined,3407,B0,convolution_and_pooling,shape_or_dtype_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,campaign_combined,campaign_combined,3407,B0,convolution_and_pooling,index_or_bounds_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,campaign_combined,campaign_combined,3407,B0,convolution_and_pooling,undefined_name_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,campaign_combined,campaign_combined,3407,B0,convolution_and_pooling,argument_signature_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,campaign_combined,campaign_combined,3407,B0,convolution_and_pooling,dependency_import_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,campaign_combined,campaign_combined,3407,B0,convolution_and_pooling,setup_or_environment_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,campaign_combined,campaign_combined,3407,B0,convolution_and_pooling,resource_exhaustion,12,12,0,12,0,0.0,0.0
seed_baseline_group,campaign_combined,campaign_combined,3407,B0,convolution_and_pooling,runtime_error_other,12,12,0,12,0,0.0,0.0
seed_baseline_group,campaign_combined,campaign_combined,3407,B0,convolution_and_pooling,assertion_failure,12,12,0,12,0,0.0,0.0
